Ensembl_geneID,D14_CHD8_1,D14_CHD8_3,D14_CHD8_4,D14_H9_1,D14_H9_2,D14_H9_5,D21_CHD8_4,D21_CHD8_5,D21_CHD8_6,D21_H9_4,D21_H9_5,D21_H9_6,D7_CHD8_2,D7_CHD8_3,D7_CHD8_5,D7_H9_3,D7_H9_4,D7_H9_5
ENSG00000232653,14,18,74,40,24,71,34,58,27,51,38,41,84,99,30,11,58,3
ENSG00000262728,16,66,82,17,90,87,99,77,98,63,96,27,95,96,78,34,11,41
ENSG00000244952,20,28,47,49,17,15,31,23,25,4,7,18,12,18,26,91,67,30
ENSG00000198826,33,35,72,3,81,23,65,36,56,51,97,29,80,88,24,17,36,22
ENSG00000166922,14,58,49,62,17,58,64,39,71,86,20,32,24,6,37,80,13,11
ENSG00000166923,1,54,86,11,98,18,47,16,90,18,90,85,4,46,88,66,62,40
ENSG00000248905,0,16,23,53,0,22,20,4,51,82,3,19,39,81,19,3,0,88
ENSG00000198838,23,22,23,89,26,2,71,81,3,75,58,2,70,58,86,56,11,81
ENSG00000259408,79,36,31,53,45,34,52,10,55,27,58,5,5,46,8,23,70,5
ENSG00000259287,42,59,24,84,10,7,40,43,54,82,74,59,25,55,57,28,5,8
ENSG00000169857,71,76,83,38,75,33,53,97,21,82,48,9,83,51,89,14,74,12
ENSG00000134153,73,36,41,1,3,88,7,70,56,76,15,19,26,38,15,67,19,59
ENSG00000182405,36,38,67,71,1,31,83,70,40,44,91,48,56,14,42,47,71,92
ENSG00000134152,77,5,39,50,19,22,28,74,0,62,29,14,16,65,4,39,29,29
ENSG00000128463,59,32,34,24,90,75,35,72,28,49,60,38,58,47,40,21,82,4
ENSG00000140199,9,76,54,34,57,19,32,36,54,14,55,20,19,99,94,43,22,65
ENSG00000182117,30,64,82,3,90,67,31,82,36,36,77,80,39,98,61,98,63,91
ENSG00000184507,30,44,49,17,15,33,6,86,19,3,58,47,6,83,83,31,8,46
ENSG00000176454,2,33,60,58,28,88,95,73,41,68,21,1,20,21,33,94,93,32
ENSG00000175265,83,56,99,1,38,13,32,48,67,1,63,0,72,23,70,22,79,77
ENSG00000259917,16,54,96,85,18,35,61,39,82,46,61,73,13,91,28,19,42,49
ENSG00000261559,29,26,26,86,20,19,88,28,83,49,17,6,67,4,10,75,12,81
ENSG00000215252,21,43,87,31,47,65,75,11,70,30,20,44,17,36,25,2,83,31
ENSG00000159248,89,45,29,34,7,74,19,32,74,72,80,15,27,18,11,82,73,60
ENSG00000159251,55,49,73,45,49,91,25,9,63,10,8,77,68,35,14,10,10,10
ENSG00000259751,7,34,9,91,88,55,89,21,35,89,63,8,78,83,0,38,100,91
ENSG00000021776,22,78,31,44,25,43,20,54,15,74,37,68,3,42,96,99,2,87
ENSG00000231409,14,27,40,26,57,49,3,86,72,31,42,83,63,12,40,58,1,76
ENSG00000198146,67,42,14,36,92,10,43,51,14,32,26,97,4,17,27,25,50,65
ENSG00000255192,67,30,99,69,71,50,89,25,64,85,79,83,96,81,9,6,79,20
ENSG00000259397,45,10,25,73,77,3,77,17,1,11,1,82,91,23,88,45,36,6
ENSG00000259516,95,35,95,85,23,75,99,41,97,30,43,28,64,14,51,30,21,70
ENSG00000134146,74,54,28,75,87,33,79,18,63,82,2,74,1,59,68,30,24,21
ENSG00000259585,98,95,80,99,61,79,48,74,21,46,36,48,38,81,38,14,10,34
ENSG00000186073,3,31,42,94,58,1,99,1,67,28,35,57,56,15,85,10,90,16
ENSG00000261635,87,32,39,34,54,87,50,9,78,26,25,57,37,0,78,75,17,16
ENSG00000223518,86,65,83,49,90,97,46,15,18,23,9,68,72,62,4,37,12,44
ENSG00000134138,34,39,57,21,94,97,14,37,36,8,47,62,10,23,48,96,70,72
ENSG00000236914,5,50,81,12,73,24,61,13,95,1,92,22,83,100,11,18,54,7
ENSG00000166068,59,35,1,32,53,27,89,59,91,59,13,10,86,48,24,12,16,94
ENSG00000171262,86,74,45,71,57,78,97,35,37,29,18,17,42,21,35,80,10,55
ENSG00000259192,34,6,63,33,27,83,25,99,6,51,43,97,29,62,38,51,27,91
ENSG00000172575,15,28,89,60,60,91,69,18,16,43,73,62,43,15,52,87,50,23
ENSG00000259326,83,50,26,55,31,39,5,3,51,20,64,22,57,25,70,10,29,97
ENSG00000259345,43,77,19,44,54,70,38,35,96,88,42,98,1,43,20,73,97,42
ENSG00000137801,43,22,15,56,66,14,19,43,27,7,57,5,53,69,57,88,82,88
ENSG00000150667,71,88,70,40,17,13,14,72,62,27,15,72,50,3,25,53,20,31
ENSG00000261136,0,65,49,83,98,83,44,12,40,57,44,19,87,61,16,89,16,62
ENSG00000166073,19,89,3,19,64,10,51,12,34,13,64,85,87,63,92,1,27,32
ENSG00000246863,14,38,66,50,66,22,8,51,9,0,47,97,20,97,96,39,10,28
ENSG00000128829,92,83,18,33,58,43,56,73,74,34,96,74,34,89,16,57,34,32
ENSG00000140319,87,30,89,78,62,92,40,38,84,26,89,39,89,7,78,96,94,6
ENSG00000248508,59,55,32,10,20,17,79,10,10,55,64,29,8,72,73,51,54,59
ENSG00000104081,77,62,9,22,66,38,80,32,11,48,99,83,11,99,23,83,85,81
ENSG00000156970,81,34,37,40,44,22,27,88,37,56,95,72,81,77,46,4,52,3
ENSG00000137843,43,81,90,86,70,29,64,89,6,55,57,77,89,57,50,66,16,32
ENSG00000176753,48,62,12,86,83,36,57,93,73,80,37,98,94,28,78,9,91,64
ENSG00000137841,40,20,44,47,57,5,100,82,90,1,65,48,33,51,94,91,64,84
ENSG00000259330,84,18,20,65,96,97,66,97,34,50,45,4,50,85,92,94,65,89
ENSG00000188549,17,24,98,46,5,77,28,65,65,61,98,57,82,76,48,87,65,13
ENSG00000140323,68,68,98,88,66,69,75,35,58,84,1,92,46,91,77,97,100,93
ENSG00000128944,96,60,32,49,84,82,5,19,38,88,46,83,34,2,53,36,31,92
ENSG00000128928,49,60,60,44,87,40,53,98,61,78,77,24,45,47,42,59,100,39
ENSG00000140320,87,68,57,78,76,89,50,49,68,71,54,66,42,94,64,45,53,65
ENSG00000169105,18,63,98,99,28,86,0,29,11,43,0,83,66,71,40,33,26,77
ENSG00000128891,55,48,10,34,91,39,30,19,40,86,64,36,96,98,8,99,40,92
ENSG00000166133,63,97,98,65,1,62,35,93,1,22,58,98,60,57,45,72,19,94
ENSG00000137812,76,4,87,16,6,32,41,48,63,14,32,34,95,93,71,32,38,74
ENSG00000245849,39,74,83,0,17,30,70,6,3,32,50,4,71,7,45,35,67,56
ENSG00000051180,8,15,61,28,33,22,25,93,37,95,73,100,47,75,49,22,21,3
ENSG00000137824,63,73,50,98,29,24,52,72,55,83,5,78,66,60,58,57,11,10
ENSG00000137880,49,38,77,30,39,9,95,54,58,74,41,28,12,77,70,69,90,31
ENSG00000104129,16,43,44,78,1,47,78,57,71,81,71,13,17,80,94,69,52,68
ENSG00000188277,99,45,77,34,64,53,54,11,66,94,86,23,32,8,58,75,35,81
ENSG00000166140,20,6,29,23,82,98,82,21,77,81,6,80,19,7,98,65,79,21
ENSG00000261183,53,10,90,94,95,49,99,18,31,78,44,27,99,75,5,7,27,3
ENSG00000166145,96,89,3,82,41,94,53,98,6,87,48,42,59,53,84,51,42,25
ENSG00000104140,34,56,38,90,94,93,20,62,6,68,8,50,55,83,61,11,51,2
ENSG00000104142,92,27,91,43,12,58,82,7,25,91,95,44,42,85,26,89,26,17
ENSG00000128917,98,59,70,14,15,18,39,85,13,33,82,5,6,25,83,43,23,21
ENSG00000128965,25,58,80,23,92,86,14,31,9,76,62,87,32,51,0,83,76,42
ENSG00000128908,2,11,60,40,74,9,78,37,16,40,14,6,61,33,30,89,38,36
ENSG00000157021,48,91,88,91,11,77,97,77,46,19,72,16,19,78,5,100,1,36
ENSG00000187446,53,47,48,47,26,79,1,88,19,37,98,16,77,89,45,72,43,22
ENSG00000247556,91,26,57,21,68,29,8,32,28,4,2,0,92,88,4,74,36,4
ENSG00000104147,22,97,23,31,29,76,70,24,83,67,85,59,85,8,8,3,64,75
ENSG00000137804,66,79,21,16,17,1,34,53,71,65,64,91,57,93,89,15,86,53
ENSG00000137806,25,10,49,91,65,39,48,63,14,13,45,89,76,41,26,85,100,32
ENSG00000137815,48,73,11,63,19,100,96,33,46,61,96,88,95,97,53,18,56,91
ENSG00000137825,8,16,75,1,27,12,78,42,67,72,45,12,6,75,51,49,56,19
ENSG00000062524,74,38,31,11,95,26,41,43,23,41,88,84,74,0,40,32,95,77
ENSG00000103932,19,42,94,43,18,97,33,46,46,72,59,48,7,56,41,29,13,60
ENSG00000259838,6,66,32,5,35,61,81,46,80,92,59,97,53,40,57,34,31,6
ENSG00000092445,79,71,90,24,19,20,26,53,85,19,89,20,2,49,70,88,47,79
ENSG00000174197,40,74,94,74,15,62,99,20,1,70,63,95,64,48,61,82,51,62
ENSG00000260814,22,31,65,38,14,62,13,52,37,37,52,47,29,51,58,33,19,48
ENSG00000137802,84,71,54,51,66,22,64,57,9,64,12,10,95,5,57,67,14,100
ENSG00000243708,39,27,73,36,81,75,48,74,70,9,38,89,64,0,58,3,92,62
ENSG00000168970,9,6,41,58,20,63,7,54,52,37,65,34,46,27,21,86,59,98
ENSG00000137877,29,63,4,1,98,46,92,82,80,48,17,83,53,100,55,32,6,99
ENSG00000174171,20,30,69,54,3,80,69,78,58,58,94,72,6,80,35,97,50,59
ENSG00000272003,93,70,16,50,20,81,94,68,89,83,51,2,65,72,20,33,68,12
ENSG00000103966,45,25,52,12,72,38,16,89,6,52,94,98,5,4,40,90,77,47
ENSG00000159337,46,42,80,90,38,22,12,6,74,57,61,23,55,49,3,82,87,75
ENSG00000168907,13,82,25,87,0,27,24,60,95,34,71,39,89,72,77,8,69,6
ENSG00000166887,51,54,10,43,90,47,52,77,17,52,13,85,96,67,48,67,52,77
ENSG00000103978,48,71,98,8,38,18,49,9,41,84,30,2,61,24,92,93,39,21
ENSG00000214013,89,2,2,4,89,100,17,78,30,30,89,25,75,24,2,48,83,34
ENSG00000103994,81,43,76,3,44,71,94,25,82,89,63,40,16,67,97,72,72,94
ENSG00000092531,36,31,13,36,69,96,27,19,43,63,16,74,14,4,24,81,52,88
ENSG00000180979,70,34,63,61,50,4,37,96,6,58,62,97,0,84,65,2,22,13
ENSG00000137814,54,40,94,98,82,41,9,76,87,19,23,77,24,97,73,87,7,19
ENSG00000260490,5,71,49,53,30,2,54,18,26,4,28,44,79,6,11,27,10,70
ENSG00000159433,9,31,91,37,93,93,80,89,26,6,48,8,29,71,54,91,78,13
ENSG00000140326,23,42,85,64,25,48,5,98,3,34,26,87,43,14,24,67,13,4
ENSG00000128881,48,41,47,70,39,81,33,71,1,3,34,64,56,84,90,45,53,41
ENSG00000159459,15,75,54,91,9,0,89,95,37,21,18,31,58,5,30,19,66,66
ENSG00000166947,48,61,37,29,77,65,66,17,9,30,73,58,90,49,54,77,99,31
ENSG00000205871,15,13,0,7,47,53,62,71,35,74,60,23,27,22,48,80,57,9
ENSG00000137842,69,25,68,24,65,60,56,73,100,87,100,5,53,90,87,32,27,27
ENSG00000166946,44,59,86,30,38,19,90,90,48,90,56,31,55,78,33,86,44,4
ENSG00000168806,10,45,69,36,10,29,93,1,36,41,75,21,20,100,11,3,75,11
ENSG00000168803,65,48,92,30,80,35,0,54,40,27,55,89,82,46,0,68,44,99
ENSG00000140265,10,47,18,99,64,5,38,86,15,48,46,11,73,34,3,0,69,69
ENSG00000137822,29,44,16,26,18,37,48,54,35,26,7,17,85,24,26,61,20,21
ENSG00000067369,33,70,43,49,56,12,96,34,20,92,80,84,23,13,47,62,86,21
ENSG00000166963,13,27,51,21,37,27,70,74,49,15,7,98,78,60,100,52,61,87
ENSG00000168781,10,79,58,57,32,58,88,92,94,71,86,45,40,18,49,16,4,30
ENSG00000237289,61,15,49,22,89,35,47,73,61,17,88,61,4,31,90,64,67,45
ENSG00000242866,39,45,85,24,5,15,50,46,82,31,4,36,52,20,90,42,6,25
ENSG00000166762,85,5,44,80,25,42,48,70,62,11,37,51,93,2,0,2,81,18
ENSG00000224677,42,90,84,69,8,23,13,31,100,12,50,24,65,21,7,85,61,18
ENSG00000249839,36,46,23,90,62,92,4,49,35,15,0,69,66,42,83,74,25,98
ENSG00000223572,50,31,31,58,44,0,48,19,22,34,45,15,41,19,22,31,0,100
ENSG00000166763,89,25,57,23,51,59,23,30,29,3,18,87,44,3,66,59,56,45
ENSG00000205771,14,28,33,53,67,58,6,81,36,77,25,86,46,84,67,76,62,15
ENSG00000167004,2,65,26,81,13,47,54,4,42,82,82,84,14,70,71,69,34,60
ENSG00000140264,68,52,41,47,5,77,35,13,81,5,52,60,63,20,64,56,89,75
ENSG00000242028,67,0,87,80,27,53,70,16,82,100,85,2,78,19,25,24,21,29
ENSG00000140259,43,7,18,46,89,58,20,9,14,16,100,13,30,34,47,86,76,34
ENSG00000092470,90,96,90,77,69,26,56,21,0,58,37,51,87,88,77,72,40,1
ENSG00000171877,26,12,39,41,28,57,51,92,88,39,18,62,95,5,29,56,85,98
ENSG00000227973,77,41,39,31,68,25,8,60,42,69,41,10,86,66,84,60,4,91
ENSG00000185607,94,58,64,76,65,73,62,63,85,4,96,51,8,36,70,58,44,2
ENSG00000166734,38,10,53,100,82,2,35,58,16,84,16,69,46,24,15,92,59,20
ENSG00000137770,73,12,100,7,100,5,36,84,72,10,22,58,14,8,6,86,27,3
ENSG00000179523,72,10,38,1,1,52,0,15,41,99,71,95,2,21,22,66,92,72
ENSG00000104131,98,21,76,73,62,40,44,62,50,24,3,14,68,87,52,57,45,35
ENSG00000259659,98,60,16,12,39,16,25,20,52,45,97,83,97,1,20,95,100,95
ENSG00000104133,10,90,54,4,67,87,75,83,62,53,39,92,18,13,67,7,28,19
ENSG00000229474,30,8,50,83,37,32,19,84,13,50,47,62,79,1,32,8,86,65
ENSG00000166710,26,17,41,22,53,93,87,7,63,71,17,72,81,28,20,89,26,74
ENSG00000185880,44,47,42,27,1,23,13,21,31,35,68,10,93,46,16,72,97,83
ENSG00000259479,88,44,81,27,7,0,64,18,58,28,79,43,25,67,79,35,87,99
ENSG00000140263,65,78,86,16,94,100,10,45,12,17,49,90,19,48,38,16,27,14
ENSG00000140279,90,51,80,72,64,82,75,14,87,64,66,51,53,62,10,9,90,73
ENSG00000137857,51,78,24,19,8,83,12,14,72,0,8,12,47,69,78,71,0,36
ENSG00000138606,25,0,52,20,30,39,31,47,8,63,30,0,86,35,16,53,76,12
ENSG00000259520,19,21,9,95,21,98,21,37,58,72,46,11,85,29,28,74,81,82
ENSG00000137860,93,30,99,97,51,27,97,32,38,100,15,20,2,27,82,81,26,38
ENSG00000171766,33,83,1,41,33,0,72,7,32,66,63,28,49,12,96,33,37,1
ENSG00000171763,32,85,80,62,73,82,39,97,9,38,24,59,31,15,80,71,9,20
ENSG00000104154,63,2,99,55,30,54,58,18,69,64,1,58,22,60,43,7,9,7
ENSG00000179362,38,40,29,92,17,59,14,99,19,2,1,5,54,66,0,31,82,74
ENSG00000104164,78,91,68,8,42,63,28,22,1,89,46,11,32,13,72,71,6,1
ENSG00000259752,64,79,37,83,17,39,86,63,78,7,68,82,37,74,38,81,17,67
ENSG00000137872,23,9,30,22,66,51,52,0,46,79,44,26,3,12,24,76,88,47
ENSG00000213862,53,17,27,80,95,89,41,74,95,67,72,45,53,97,39,68,83,13
ENSG00000188467,25,5,100,32,24,70,57,77,43,5,77,24,61,27,83,34,63,79
ENSG00000104177,69,48,75,1,60,93,13,87,75,48,34,16,19,25,30,24,31,56
ENSG00000074803,84,36,4,29,66,70,96,22,3,19,78,45,73,71,75,43,6,80
ENSG00000128951,23,85,76,67,14,34,64,63,67,85,75,38,30,39,59,42,76,11
ENSG00000166147,55,32,95,25,95,95,34,8,88,24,81,20,23,57,75,77,61,76
ENSG00000259705,20,14,2,67,14,3,88,25,10,66,78,57,63,84,43,26,3,96
ENSG00000103995,75,17,91,8,69,37,14,25,46,58,82,81,84,48,18,58,76,19
ENSG00000185634,58,73,61,93,46,24,83,63,93,85,38,85,94,88,32,99,51,77
ENSG00000255302,85,50,5,80,57,68,82,58,68,99,56,39,20,41,47,9,71,74
ENSG00000138593,59,18,81,44,45,29,60,93,9,53,30,24,18,16,58,92,92,66
ENSG00000166200,5,57,76,25,38,69,30,20,32,37,9,35,37,17,58,77,3,47
ENSG00000156958,85,21,57,29,53,97,37,11,98,96,62,75,10,4,77,8,90,25
ENSG00000166262,53,35,57,10,94,5,64,41,93,62,67,50,85,63,31,47,36,68
ENSG00000259531,23,75,12,70,65,54,52,65,40,39,9,42,100,6,0,7,40,45
ENSG00000104047,32,22,3,2,63,19,96,44,41,57,99,75,33,65,46,56,13,18
ENSG00000261597,18,59,30,93,18,96,26,66,100,23,2,54,75,91,63,6,6,48
ENSG00000259388,64,51,19,2,96,29,60,60,100,44,22,31,74,25,81,86,29,15
ENSG00000104043,74,90,9,14,24,81,48,30,49,41,1,55,6,97,39,10,41,66
ENSG00000140284,73,67,100,37,81,21,87,75,13,36,55,48,48,12,11,39,68,96
ENSG00000140287,78,25,0,68,68,35,17,92,42,64,42,44,43,55,50,47,8,89
ENSG00000104064,97,80,20,75,62,12,72,66,61,15,22,78,50,20,49,100,6,0
ENSG00000244879,68,76,49,97,21,48,76,93,51,20,64,24,51,92,89,27,31,95
ENSG00000259715,52,53,62,34,88,5,82,3,22,63,37,75,99,77,32,33,83,54
ENSG00000264109,10,34,7,24,36,60,58,3,62,3,70,44,5,82,39,43,4,22
ENSG00000138592,28,77,27,51,53,23,60,55,68,87,51,88,8,8,64,99,73,41
ENSG00000259298,88,95,23,45,0,8,20,57,14,76,89,35,14,34,9,24,72,84
ENSG00000092439,49,69,13,80,53,81,99,44,3,29,0,49,100,92,74,6,70,46
ENSG00000259684,29,60,36,26,23,47,21,44,50,26,58,16,67,43,2,25,59,8
ENSG00000138600,79,91,65,80,17,34,40,87,59,86,9,96,6,31,72,61,70,94
ENSG00000081014,38,17,94,76,46,6,83,26,56,38,87,71,23,90,56,39,75,56
ENSG00000259378,36,47,12,72,41,100,72,22,67,50,86,1,33,88,62,45,17,52
ENSG00000183578,63,44,75,94,91,66,16,100,31,64,9,91,39,96,80,51,69,58
ENSG00000137869,36,53,28,41,66,37,32,54,45,93,39,90,41,33,35,16,98,78
ENSG00000186417,12,7,83,17,85,36,86,67,46,26,24,50,55,17,10,42,40,63
ENSG00000104093,57,50,72,46,71,57,98,27,21,43,60,5,76,32,16,73,55,30
ENSG00000259668,99,82,13,38,62,4,91,90,34,44,78,33,24,43,61,23,58,73
ENSG00000104112,44,56,4,27,77,73,93,63,53,8,53,90,41,79,72,72,69,11
ENSG00000140280,71,60,79,15,57,76,55,29,7,34,84,26,88,40,70,47,5,65
ENSG00000128872,47,44,65,69,93,21,93,39,37,22,87,80,20,22,90,97,61,22
ENSG00000138594,46,37,12,64,62,18,47,83,30,98,28,82,1,22,81,15,97,24
ENSG00000259556,53,18,92,0,62,44,92,28,42,19,52,81,11,62,4,74,27,89
ENSG00000166477,95,14,49,94,9,15,32,55,16,97,2,25,96,85,100,16,76,45
ENSG00000069956,23,84,75,38,79,6,51,61,22,46,39,87,80,47,36,47,46,18
ENSG00000259712,96,65,95,47,74,49,31,17,27,9,19,37,9,78,56,65,26,66
ENSG00000242327,77,97,83,73,48,29,84,20,36,50,26,98,21,0,22,78,20,75
ENSG00000137875,87,38,98,35,93,73,24,57,6,81,29,81,11,33,90,57,99,0
ENSG00000069966,24,44,2,92,50,15,10,74,24,79,46,8,2,95,37,15,32,4
ENSG00000259577,72,22,7,35,79,20,12,32,50,86,45,39,36,79,72,8,20,18
ENSG00000128833,62,84,32,34,15,11,49,92,66,94,8,90,14,6,73,19,75,46
ENSG00000197535,18,74,57,5,30,74,28,27,26,98,89,58,8,83,29,53,58,40
ENSG00000231169,75,96,92,58,51,38,37,60,9,39,58,41,20,37,84,58,86,5
ENSG00000128989,34,44,29,99,21,60,19,22,50,87,10,4,52,95,28,84,88,46
ENSG00000047346,67,2,35,84,44,91,7,80,94,32,53,17,89,30,79,57,28,2
ENSG00000169856,84,39,63,47,63,75,56,80,37,46,65,53,57,91,39,38,79,72
ENSG00000259203,48,66,70,2,100,53,11,54,81,16,90,19,15,45,41,46,95,52
ENSG00000259612,76,66,97,4,11,98,70,73,50,98,27,79,88,36,57,71,60,53
ENSG00000166415,18,65,94,1,70,40,40,24,18,66,36,59,9,10,45,92,62,14
ENSG00000137766,46,57,100,88,73,27,59,11,61,80,41,69,37,44,96,11,92,46
ENSG00000137876,100,10,59,88,46,1,74,66,23,69,21,33,78,80,21,7,97,48
ENSG00000069974,64,41,21,10,19,37,34,35,37,29,60,97,17,4,77,88,56,2
ENSG00000225973,92,87,8,52,50,4,73,14,69,51,19,41,60,100,81,0,89,89
ENSG00000069943,57,83,38,81,18,31,45,22,13,18,54,0,75,5,41,73,41,1
ENSG00000260916,38,68,55,50,51,70,96,16,97,36,64,55,40,68,84,7,5,55
ENSG00000261652,50,34,89,24,41,49,69,2,89,52,70,39,2,47,61,11,48,87
ENSG00000256061,46,5,13,50,77,37,39,5,61,27,88,48,8,60,2,60,38,19
ENSG00000171016,99,67,51,72,32,43,0,47,32,29,79,39,41,7,69,42,25,34
ENSG00000166450,3,6,77,66,75,15,96,6,67,90,42,80,45,69,22,100,72,29
ENSG00000069869,51,18,2,99,70,96,92,13,70,70,40,61,71,47,60,88,32,0
ENSG00000230183,18,87,56,91,34,46,42,75,20,66,20,10,9,43,49,12,12,27
ENSG00000181827,6,37,83,86,12,21,7,59,6,86,17,22,56,92,55,62,75,52
ENSG00000151575,94,86,35,76,38,10,76,49,82,78,22,67,4,96,90,23,65,92
ENSG00000138587,54,82,64,87,24,82,5,31,49,32,47,41,23,23,46,33,60,44
ENSG00000137871,55,29,76,80,22,42,37,2,91,6,58,30,34,62,53,82,16,32
ENSG00000140262,86,33,23,88,88,10,54,23,51,86,39,77,14,80,34,11,52,50
ENSG00000260689,6,76,54,4,42,56,96,41,32,20,29,52,72,79,29,77,38,87
ENSG00000247982,85,40,91,21,98,58,67,63,65,42,65,73,1,80,65,88,1,45
ENSG00000128849,65,63,4,25,60,21,61,84,85,49,44,98,98,35,6,63,25,49
ENSG00000255529,77,78,89,48,89,43,54,62,37,12,28,2,72,29,92,65,34,23
ENSG00000128918,68,15,53,86,44,96,34,85,58,22,38,81,4,16,45,53,54,62
ENSG00000259250,0,74,45,73,24,58,2,21,18,5,82,44,77,97,50,56,62,49
ENSG00000137845,58,16,2,91,24,12,100,12,80,18,14,7,15,80,86,46,48,48
ENSG00000182625,36,96,14,77,3,39,47,100,56,30,33,90,65,29,32,24,40,12
ENSG00000245975,91,92,30,72,99,83,37,99,49,23,43,10,53,53,77,34,51,22
ENSG00000128923,32,61,7,60,88,96,98,25,7,6,62,80,54,10,43,82,1,83
ENSG00000157450,90,9,43,73,13,22,64,67,82,43,100,68,65,63,20,38,40,9
ENSG00000242747,18,11,44,72,59,55,20,33,83,29,82,82,27,64,49,37,94,90
ENSG00000137776,81,6,44,66,52,18,48,91,84,66,46,69,89,17,0,92,30,16
ENSG00000157456,32,97,72,77,79,16,87,45,70,64,38,95,6,90,93,75,61,87
ENSG00000259732,16,82,74,35,81,16,31,40,19,82,21,24,100,63,8,5,94,13
ENSG00000157483,91,74,40,99,22,20,69,50,1,100,39,33,76,31,76,96,34,69
ENSG00000157470,5,31,54,90,91,25,44,35,19,8,10,84,43,37,36,94,6,93
ENSG00000259750,71,57,23,51,22,28,48,61,48,21,37,90,85,64,82,32,72,46
ENSG00000140307,35,81,6,51,35,90,54,25,45,60,46,36,80,31,18,45,51,93
ENSG00000140299,49,50,24,66,98,50,66,24,69,80,41,74,17,80,86,5,65,80
ENSG00000259657,77,58,64,22,68,64,45,37,34,30,26,39,81,87,64,63,83,70
ENSG00000234797,68,72,33,38,33,64,14,94,38,35,60,49,35,92,96,90,78,39
ENSG00000171956,81,68,6,95,48,89,7,18,43,84,63,86,57,66,42,77,50,64
ENSG00000259223,100,45,44,12,7,32,31,60,97,52,4,25,56,67,97,91,87,3
ENSG00000182718,42,3,8,71,73,42,65,19,93,41,64,92,44,11,72,2,80,66
ENSG00000242667,90,75,53,7,25,5,34,1,25,58,90,46,68,54,41,81,8,78
ENSG00000128915,49,95,94,72,57,1,7,19,29,46,88,67,65,58,20,68,10,23
ENSG00000245534,62,7,90,36,84,68,79,46,89,78,59,71,94,39,26,87,66,31
ENSG00000069667,82,40,35,58,59,45,95,97,71,41,51,19,77,56,76,54,45,71
ENSG00000129003,56,77,83,10,98,58,0,28,30,96,81,15,28,10,68,56,81,47
ENSG00000171914,21,44,77,39,40,66,13,51,9,49,15,29,26,35,57,53,14,73
ENSG00000259394,31,32,16,31,83,70,27,2,58,59,81,84,20,18,83,79,95,74
ENSG00000140416,42,34,18,79,92,93,67,20,7,95,62,54,4,84,48,68,30,75
ENSG00000259498,8,71,70,3,18,25,12,57,71,24,25,85,42,95,79,19,63,77
ENSG00000103642,6,89,94,21,61,43,8,71,8,98,44,100,51,32,89,11,0,94
ENSG00000185088,22,8,23,12,17,23,28,76,80,91,24,8,30,15,24,12,52,35
ENSG00000166128,60,65,7,67,96,15,40,89,0,37,47,4,78,5,16,50,97,93
ENSG00000138613,39,33,74,89,60,5,71,46,96,24,23,44,89,31,0,98,62,28
ENSG00000074410,27,64,79,35,80,94,10,95,94,28,41,81,21,0,10,68,24,70
ENSG00000140455,46,27,58,77,32,34,84,26,80,7,22,27,74,10,35,57,89,82
ENSG00000259248,21,27,38,46,32,80,28,93,71,17,63,39,11,81,100,45,87,66
ENSG00000103657,23,7,32,27,35,9,44,71,27,64,93,69,10,34,18,47,45,68
ENSG00000035664,2,29,21,26,52,73,98,39,74,38,85,7,63,20,93,68,89,77
ENSG00000166797,22,30,57,40,69,11,77,83,17,88,91,37,52,49,14,66,72,14
ENSG00000028528,27,61,83,45,99,100,20,72,52,2,17,21,31,6,64,91,49,2
ENSG00000157734,16,69,59,64,45,16,79,26,61,44,32,56,65,88,97,46,42,44
ENSG00000166794,14,63,66,5,67,76,57,45,18,74,40,14,6,20,68,85,51,17
ENSG00000169118,1,53,81,23,41,73,59,9,6,77,11,27,78,42,88,72,14,93
ENSG00000166803,100,96,20,64,13,83,23,29,74,10,7,43,49,25,53,71,60,24
ENSG00000103671,81,63,45,47,68,47,10,71,43,16,35,63,54,84,14,76,47,32
ENSG00000180357,78,19,12,42,78,21,86,12,85,59,82,93,56,76,86,64,74,91
ENSG00000248415,44,29,22,16,7,86,46,25,56,47,57,48,18,99,64,78,73,12
ENSG00000243403,43,83,50,46,25,71,57,75,55,84,93,30,92,5,17,85,83,54
ENSG00000180304,92,73,69,54,23,10,67,64,63,17,84,28,8,27,23,78,3,82
ENSG00000264937,59,2,80,84,63,75,30,62,30,16,57,86,10,48,80,77,32,80
ENSG00000259635,82,88,37,0,72,67,5,30,91,75,53,57,18,7,62,59,31,56
ENSG00000166831,13,48,57,5,96,91,30,68,64,59,4,61,9,41,91,55,48,72
ENSG00000140451,2,95,78,37,10,10,82,7,59,78,77,56,26,29,35,34,4,23
ENSG00000241839,15,47,42,12,4,13,20,14,19,23,42,59,30,10,95,41,72,75
ENSG00000166839,82,37,6,96,79,73,78,72,76,2,40,62,47,63,100,15,21,65
ENSG00000090487,70,1,66,25,70,5,24,24,27,51,60,50,14,47,56,76,77,8
ENSG00000103707,58,54,65,70,98,2,46,0,27,63,43,64,17,7,68,32,46,83
ENSG00000103710,41,45,55,27,93,100,2,15,25,99,5,35,30,28,20,99,97,47
ENSG00000246922,86,72,89,3,94,88,0,34,15,8,61,96,7,25,84,12,25,69
ENSG00000090470,37,60,77,97,83,92,63,30,84,40,89,28,54,70,30,59,2,62
